Admin2,Crop,Area,Admin1
Darbhanga,pearl millet,0,Bihar
Darbhanga,potato,2291.8999786377,Bihar
Darbhanga,rapeseed,1862.49999237061,Bihar
Darbhanga,robusta coffee,0,Bihar
Darbhanga,rice,78010.2005615234,Bihar
Darbhanga,sesameseed,2.30000003427267,Bihar
Darbhanga,small millet,1042.09999847412,Bihar
Darbhanga,sorghum,17.6999999061227,Bihar
Darbhanga,soybean,0,Bihar
Darbhanga,sugarbeet,0,Bihar
Darbhanga,sugarcane,82.0000004172325,Bihar
Darbhanga,sunflower,9.60000018775463,Bihar
Darbhanga,sweet potato,11.200000166893,Bihar
Darbhanga,tea,0,Bihar
Darbhanga,temperate fruit,0,Bihar
Darbhanga,tobacco,0,Bihar
Darbhanga,tropical fruit,7416,Bihar
Darbhanga,vegetables,412.400000572205,Bihar
Darbhanga,wheat,57591.5,Bihar
Darbhanga,yams,0,Bihar
Darjiling,arabica coffee,0,West Bengal
Darjiling,banana,0,West Bengal
Darjiling,barley,0,West Bengal
Darjiling,bean,0,West Bengal
Darjiling,cassava,0,West Bengal
Darjiling,chickpea,0,West Bengal
Darjiling,coconut,0,West Bengal
Darjiling,cocoa,0,West Bengal
Darjiling,cotton,0,West Bengal
Darjiling,cowpea,0,West Bengal
Darjiling,groundnut,0,West Bengal
Darjiling,lentil,0,West Bengal
Darjiling,maize,15381.6998687834,West Bengal
Darjiling,other cereals,0,West Bengal
Darjiling,other fibre crops,2179.79998826981,West Bengal
Darjiling,oilpalm,0,West Bengal
Darjiling,other oil crops,77.8999969661236,West Bengal
Darjiling,other pulses,0,West Bengal
Darjiling,other roots,0,West Bengal
Darjiling,pigeonpea,4.50000013411045,West Bengal
Darjiling,plantain,0,West Bengal
Darjiling,pearl millet,0,West Bengal
Darjiling,potato,7396.80006562173,West Bengal
Darjiling,rapeseed,0.200000002980232,West Bengal
Darjiling,robusta coffee,0,West Bengal
Darjiling,rice,52163.3000564575,West Bengal
Darjiling,sesameseed,0,West Bengal
Darjiling,small millet,11751.9999876022,West Bengal
Darjiling,sorghum,0,West Bengal
Darjiling,soybean,3.10000006854534,West Bengal
Darjiling,sugarbeet,0,West Bengal
Darjiling,sugarcane,0,West Bengal
Darjiling,sunflower,0,West Bengal
Darjiling,sweet potato,0,West Bengal
Darjiling,tea,18651.1999755874,West Bengal
Darjiling,temperate fruit,2.59999990463257,West Bengal
Darjiling,tobacco,0,West Bengal
Darjiling,tropical fruit,8350.3000427261,West Bengal
Darjiling,vegetables,0,West Bengal
Darjiling,wheat,0,West Bengal
Darjiling,yams,0,West Bengal
Deoria,arabica coffee,0,Uttar Pradesh
Deoria,banana,39.6999999731779,Uttar Pradesh
Deoria,barley,702.500000953674,Uttar Pradesh
Deoria,bean,3863.3000318855,Uttar Pradesh
Deoria,cassava,0,Uttar Pradesh
Deoria,chickpea,175.000000059605,Uttar Pradesh
Deoria,coconut,0,Uttar Pradesh
Deoria,cocoa,0,Uttar Pradesh
Deoria,cotton,0,Uttar Pradesh
Deoria,cowpea,0,Uttar Pradesh
Deoria,groundnut,1736.100004673,Uttar Pradesh
Deoria,lentil,694.700001493096,Uttar Pradesh
Deoria,maize,8528.8998298198,Uttar Pradesh
Deoria,other cereals,0,Uttar Pradesh
Deoria,other fibre crops,15,Uttar Pradesh
Deoria,oilpalm,0,Uttar Pradesh
Deoria,other oil crops,6.5999998152256,Uttar Pradesh
Deoria,other pulses,19590.5000398159,Uttar Pradesh
Deoria,other roots,0,Uttar Pradesh
Deoria,pigeonpea,5141.29999154806,Uttar Pradesh
Deoria,plantain,0,Uttar Pradesh
Deoria,pearl millet,216.200000241399,Uttar Pradesh
Deoria,potato,2809.69995987415,Uttar Pradesh
Deoria,rapeseed,1960.7000143975,Uttar Pradesh
Deoria,robusta coffee,0,Uttar Pradesh
Deoria,rice,120968.399414063,Uttar Pradesh
Deoria,sesameseed,65.7000004202128,Uttar Pradesh
Deoria,small millet,47.9000014215708,Uttar Pradesh
Deoria,sorghum,58.099999755621,Uttar Pradesh
Deoria,soybean,0,Uttar Pradesh
Deoria,sugarbeet,0,Uttar Pradesh
Deoria,sugarcane,10109.6999816895,Uttar Pradesh
Deoria,sunflower,0.600000008940697,Uttar Pradesh
Deoria,sweet potato,319.799997389317,Uttar Pradesh
Deoria,tea,0,Uttar Pradesh
Deoria,temperate fruit,0,Uttar Pradesh
Deoria,tobacco,17.900000333786,Uttar Pradesh
Deoria,tropical fruit,358.399993896484,Uttar Pradesh
Deoria,vegetables,294.099996775389,Uttar Pradesh
Deoria,wheat,139380.799560547,Uttar Pradesh
Deoria,yams,0,Uttar Pradesh
Etah,arabica coffee,0,Uttar Pradesh
Etah,banana,8.60000030696392,Uttar Pradesh
Etah,barley,4582.30002593994,Uttar Pradesh
Etah,bean,4007.80002593994,Uttar Pradesh
Etah,cassava,0,Uttar Pradesh
Etah,chickpea,361.000001907349,Uttar Pradesh
Etah,coconut,0,Uttar Pradesh
Etah,cocoa,0,Uttar Pradesh
Etah,cotton,5.20000008493662,Uttar Pradesh
Etah,cowpea,0,Uttar Pradesh
Etah,groundnut,212.099998474121,Uttar Pradesh
Etah,lentil,1081.60000014305,Uttar Pradesh
Etah,maize,20210.5000915527,Uttar Pradesh
Etah,other cereals,0,Uttar Pradesh
Etah,other fibre crops,176.099999144673,Uttar Pradesh
Etah,oilpalm,0,Uttar Pradesh
Etah,other oil crops,39.3999996185303,Uttar Pradesh
Etah,other pulses,877.70000076294,Uttar Pradesh
Etah,other roots,0,Uttar Pradesh
Etah,pigeonpea,2014.09999084473,Uttar Pradesh
Etah,plantain,0,Uttar Pradesh
Etah,pearl millet,29858.2001342773,Uttar Pradesh
Etah,potato,7740.00003051758,Uttar Pradesh
Etah,rapeseed,8992.40000915527,Uttar Pradesh
Etah,robusta coffee,0,Uttar Pradesh
Etah,rice,14319.700012207,Uttar Pradesh
Etah,sesameseed,295.900000095367,Uttar Pradesh
Etah,small millet,0,Uttar Pradesh
Etah,sorghum,18.5000001564622,Uttar Pradesh
Etah,soybean,0,Uttar Pradesh
Etah,sugarbeet,0,Uttar Pradesh
Etah,sugarcane,1193.50000524521,Uttar Pradesh
Etah,sunflower,61.4000002145767,Uttar Pradesh
Etah,sweet potato,253.299999237061,Uttar Pradesh
Etah,tea,0,Uttar Pradesh
Etah,temperate fruit,0,Uttar Pradesh
Etah,tobacco,6697.80006408691,Uttar Pradesh
Etah,tropical fruit,369.59999370575,Uttar Pradesh
Etah,vegetables,10559.3999633789,Uttar Pradesh
Etah,wheat,87600.3001708985,Uttar Pradesh
Etah,yams,0,Uttar Pradesh
Etawah,arabica coffee,0,Uttar Pradesh
Etawah,banana,0,Uttar Pradesh
Etawah,barley,2263.49999558926,Uttar Pradesh
Etawah,bean,5253.59999847412,Uttar Pradesh
Etawah,cassava,0,Uttar Pradesh
Etawah,chickpea,2223.69999694824,Uttar Pradesh
Etawah,coconut,0,Uttar Pradesh
Etawah,cocoa,0,Uttar Pradesh
Etawah,cotton,0,Uttar Pradesh
Etawah,cowpea,0,Uttar Pradesh
Etawah,groundnut,22.000000089407,Uttar Pradesh
Etawah,lentil,10867.3999404907,Uttar Pradesh
Etawah,maize,6168.70000000298,Uttar Pradesh
Etawah,other cereals,0,Uttar Pradesh
Etawah,other fibre crops,2.20000003278255,Uttar Pradesh
Etawah,oilpalm,0,Uttar Pradesh
Etawah,other oil crops,10.6000003814697,Uttar Pradesh
Etawah,other pulses,1401.40000033379,Uttar Pradesh
Etawah,other roots,0,Uttar Pradesh
Etawah,pigeonpea,2961.60000228882,Uttar Pradesh
Etawah,plantain,0,Uttar Pradesh
Etawah,pearl millet,35399.1998443604,Uttar Pradesh
Etawah,potato,17398.0000724793,Uttar Pradesh
Etawah,rapeseed,20282.1999588013,Uttar Pradesh
Etawah,robusta coffee,0,Uttar Pradesh
Etawah,rice,39755.3001594544,Uttar Pradesh
Etawah,sesameseed,1232.69999313355,Uttar Pradesh
Etawah,small millet,0.100000001490116,Uttar Pradesh
Etawah,sorghum,320.199999928474,Uttar Pradesh
Etawah,soybean,0,Uttar Pradesh
Etawah,sugarbeet,0,Uttar Pradesh
Etawah,sugarcane,358.200002409518,Uttar Pradesh
Etawah,sunflower,7.90000007301569,Uttar Pradesh
Etawah,sweet potato,216.800000905991,Uttar Pradesh
Etawah,tea,0,Uttar Pradesh
Etawah,temperate fruit,0,Uttar Pradesh
Etawah,tobacco,0,Uttar Pradesh
Etawah,tropical fruit,370.899994850159,Uttar Pradesh
Etawah,vegetables,9708.20001530647,Uttar Pradesh
Etawah,wheat,96513.1000823975,Uttar Pradesh
Etawah,yams,0,Uttar Pradesh
Faizabad,arabica coffee,0,Uttar Pradesh
Faizabad,banana,0.400000005960465,Uttar Pradesh
Faizabad,barley,15.1000003814697,Uttar Pradesh
Faizabad,bean,7812.59998098016,Uttar Pradesh
Faizabad,cassava,0,Uttar Pradesh
Faizabad,chickpea,120.199996948242,Uttar Pradesh
Faizabad,coconut,0,Uttar Pradesh
Faizabad,cocoa,0,Uttar Pradesh
Faizabad,cotton,0,Uttar Pradesh
Faizabad,cowpea,0,Uttar Pradesh
Faizabad,groundnut,0.5,Uttar Pradesh
Faizabad,lentil,118,Uttar Pradesh
Faizabad,maize,151,Uttar Pradesh
Faizabad,other cereals,0,Uttar Pradesh
Faizabad,other fibre crops,0,Uttar Pradesh
Faizabad,oilpalm,0,Uttar Pradesh
Faizabad,other oil crops,3.20000004768372,Uttar Pradesh
Faizabad,other pulses,145.399993896484,Uttar Pradesh
Faizabad,other roots,0,Uttar Pradesh
Faizabad,pigeonpea,157,Uttar Pradesh
Faizabad,plantain,0,Uttar Pradesh
Faizabad,pearl millet,4.80000019073486,Uttar Pradesh
Faizabad,potato,5987.80000469089,Uttar Pradesh
Faizabad,rapeseed,3988.00001639128,Uttar Pradesh
Faizabad,robusta coffee,0,Uttar Pradesh
Faizabad,rice,100228.900390625,Uttar Pradesh
Faizabad,sesameseed,13.3999996185303,Uttar Pradesh
Faizabad,small millet,4.20000004023314,Uttar Pradesh
Faizabad,sorghum,160.399993896484,Uttar Pradesh
Faizabad,soybean,0,Uttar Pradesh
Faizabad,sugarbeet,0,Uttar Pradesh
Faizabad,sugarcane,18801.5999603272,Uttar Pradesh
Faizabad,sunflower,2.00000002980232,Uttar Pradesh
Faizabad,sweet potato,10.6000003814697,Uttar Pradesh
Faizabad,tea,0,Uttar Pradesh
Faizabad,temperate fruit,0,Uttar Pradesh
Faizabad,tobacco,0,Uttar Pradesh
Faizabad,tropical fruit,308.999996185303,Uttar Pradesh
Faizabad,vegetables,71.9000015258789,Uttar Pradesh
Faizabad,wheat,130715.900268555,Uttar Pradesh
Faizabad,yams,0,Uttar Pradesh
Faridabad,arabica coffee,0,Haryana
Faridabad,banana,0,Haryana
Faridabad,barley,1130.90000534058,Haryana
Faridabad,bean,550.900001525879,Haryana
Faridabad,cassava,0,Haryana
Faridabad,chickpea,305.899997711182,Haryana
Faridabad,coconut,0,Haryana
Faridabad,cocoa,0,Haryana
Faridabad,cotton,165.399999856949,Haryana
Faridabad,cowpea,0,Haryana
Faridabad,groundnut,0,Haryana
Faridabad,lentil,531.199996948242,Haryana
Faridabad,maize,25.2000003457069,Haryana
Faridabad,other cereals,0,Haryana
Faridabad,other fibre crops,0,Haryana
Faridabad,oilpalm,0,Haryana
Faridabad,other oil crops,0,Haryana
Faridabad,other pulses,13.0000000596046,Haryana
Faridabad,other roots,0,Haryana
Faridabad,pigeonpea,1134.20001602173,Haryana
Faridabad,plantain,0,Haryana
Faridabad,pearl millet,19792.4000244141,Haryana
Faridabad,potato,42.8999999761581,Haryana
Faridabad,rapeseed,12323.0999450684,Haryana
Faridabad,robusta coffee,0,Haryana
Faridabad,rice,22342.5002288818,Haryana
Faridabad,sesameseed,373.599998474121,Haryana
Faridabad,small millet,0,Haryana
Faridabad,sorghum,11918.5000610352,Haryana
Faridabad,soybean,0,Haryana
Faridabad,sugarbeet,0,Haryana
Faridabad,sugarcane,1765.19998168945,Haryana
Faridabad,sunflower,0,Haryana
Faridabad,sweet potato,0,Haryana
Faridabad,tea,0,Haryana
Faridabad,temperate fruit,0,Haryana
Faridabad,tobacco,0.400000005960465,Haryana
Faridabad,tropical fruit,0,Haryana
Faridabad,vegetables,2196.90000534058,Haryana
Faridabad,wheat,101992.998779297,Haryana
Faridabad,yams,0,Haryana
Faridkot,arabica coffee,0,Punjab
Faridkot,banana,0,Punjab
Faridkot,barley,556.599994659424,Punjab
Faridkot,bean,565.10000038147,Punjab
Faridkot,cassava,0,Punjab
Faridkot,chickpea,116.800001144409,Punjab
Faridkot,coconut,0,Punjab
Faridkot,cocoa,0,Punjab
Faridkot,cotton,14762.6999206543,Punjab
Faridkot,cowpea,0,Punjab
Faridkot,groundnut,66.400000333786,Punjab
Faridkot,lentil,37.1000001430512,Punjab
Faridkot,maize,6193.40000915527,Punjab
Faridkot,other cereals,0,Punjab
Faridkot,other fibre crops,0,Punjab
Faridkot,oilpalm,0,Punjab
Faridkot,other oil crops,68.7000002861023,Punjab
Faridkot,other pulses,85.2999994754791,Punjab
Faridkot,other roots,0,Punjab
Faridkot,pigeonpea,179.099998474121,Punjab
Faridkot,plantain,0,Punjab
Faridkot,pearl millet,227.60000038147,Punjab
Faridkot,potato,1617.5,Punjab
Faridkot,rapeseed,1142.10000610352,Punjab
Faridkot,robusta coffee,0,Punjab
Faridkot,rice,67194.400390625,Punjab
Faridkot,sesameseed,199.999998569489,Punjab
Faridkot,small millet,0,Punjab
Faridkot,sorghum,7.00000009685755,Punjab
Faridkot,soybean,0,Punjab
Faridkot,sugarbeet,0,Punjab
Faridkot,sugarcane,133.400000095367,Punjab
Faridkot,sunflower,387.700001716614,Punjab
Faridkot,sweet potato,0,Punjab
Faridkot,tea,0,Punjab
Faridkot,temperate fruit,0,Punjab
Faridkot,tobacco,0,Punjab
Faridkot,tropical fruit,0,Punjab
Faridkot,vegetables,44686.0999755859,Punjab
Faridkot,wheat,70775.2001953125,Punjab
Faridkot,yams,0,Punjab
Farrukhabad,arabica coffee,0,Uttar Pradesh
Farrukhabad,banana,31.2000006735325,Uttar Pradesh
Farrukhabad,barley,1346.79999160767,Uttar Pradesh
Farrukhabad,bean,2372.89998626709,Uttar Pradesh
Farrukhabad,cassava,0,Uttar Pradesh
Farrukhabad,chickpea,730.399996757507,Uttar Pradesh
Farrukhabad,coconut,0,Uttar Pradesh
Farrukhabad,cocoa,0,Uttar Pradesh
Farrukhabad,cotton,0,Uttar Pradesh
Farrukhabad,cowpea,0,Uttar Pradesh
Farrukhabad,groundnut,716.09999370575,Uttar Pradesh
Farrukhabad,lentil,1690.69997215271,Uttar Pradesh
Farrukhabad,maize,33707.1002922058,Uttar Pradesh
Farrukhabad,other cereals,0,Uttar Pradesh
Farrukhabad,other fibre crops,0.500000007450581,Uttar Pradesh
Farrukhabad,oilpalm,0,Uttar Pradesh
Farrukhabad,other oil crops,5.29999995231628,Uttar Pradesh
Farrukhabad,other pulses,2123.29999923706,Uttar Pradesh
Farrukhabad,other roots,0,Uttar Pradesh
Farrukhabad,pigeonpea,1263.89999866486,Uttar Pradesh
Farrukhabad,plantain,0,Uttar Pradesh
Farrukhabad,pearl millet,4259.29998779297,Uttar Pradesh
Farrukhabad,potato,34162.6999816895,Uttar Pradesh
Farrukhabad,rapeseed,7708.89999389649,Uttar Pradesh
Farrukhabad,robusta coffee,0,Uttar Pradesh
Farrukhabad,rice,15851.3000335693,Uttar Pradesh
Farrukhabad,sesameseed,1658.4999961853,Uttar Pradesh
Farrukhabad,small millet,0,Uttar Pradesh
Farrukhabad,sorghum,1840.70000743866,Uttar Pradesh
Farrukhabad,soybean,8.89999961853027,Uttar Pradesh
Farrukhabad,sugarbeet,0,Uttar Pradesh
Farrukhabad,sugarcane,8101.49998474121,Uttar Pradesh
Farrukhabad,sunflower,1257.60000228882,Uttar Pradesh
Farrukhabad,sweet potato,246.099997997284,Uttar Pradesh
Farrukhabad,tea,0,Uttar Pradesh
Farrukhabad,temperate fruit,0,Uttar Pradesh
Farrukhabad,tobacco,6551.29999160767,Uttar Pradesh
Farrukhabad,tropical fruit,335.999994277954,Uttar Pradesh
Farrukhabad,vegetables,5450.20004653931,Uttar Pradesh
Farrukhabad,wheat,73951.8999023438,Uttar Pradesh
Farrukhabad,yams,0,Uttar Pradesh
Fatehabad,arabica coffee,0,Haryana
Fatehabad,banana,0,Haryana
Fatehabad,barley,21.4000005722046,Haryana
Fatehabad,bean,20.1999998092651,Haryana
Fatehabad,cassava,0,Haryana
Fatehabad,chickpea,4.40000009536743,Haryana
Fatehabad,coconut,0,Haryana
Fatehabad,cocoa,0,Haryana
Fatehabad,cotton,96552.3005371094,Haryana
Fatehabad,cowpea,0,Haryana
Fatehabad,groundnut,4.79999995231628,Haryana
Fatehabad,lentil,1.39999997615814,Haryana
Fatehabad,maize,244.399993896484,Haryana
Fatehabad,other cereals,0,Haryana
Fatehabad,other fibre crops,0,Haryana
Fatehabad,oilpalm,0,Haryana
Fatehabad,other oil crops,89.8000000119209,Haryana
Fatehabad,other pulses,3.20000004768372,Haryana
Fatehabad,other roots,0,Haryana
Fatehabad,pigeonpea,6,Haryana
Fatehabad,plantain,0,Haryana
Fatehabad,pearl millet,7184.29993438721,Haryana
Fatehabad,potato,68.0999984741211,Haryana
Fatehabad,rapeseed,6984.4000338316,Haryana
Fatehabad,robusta coffee,0,Haryana
Fatehabad,rice,86938.5006713867,Haryana
Fatehabad,sesameseed,8.5,Haryana
Fatehabad,small millet,0,Haryana
Fatehabad,sorghum,0,Haryana
Fatehabad,soybean,0,Haryana
Fatehabad,sugarbeet,0,Haryana
Fatehabad,sugarcane,17.3999996185303,Haryana
Fatehabad,sunflower,19.9000005722046,Haryana
Fatehabad,sweet potato,0,Haryana
Fatehabad,tea,0,Haryana
Fatehabad,temperate fruit,0,Haryana
Fatehabad,tobacco,0,Haryana
Fatehabad,tropical fruit,0,Haryana
Fatehabad,vegetables,1961.29998779297,Haryana
Fatehabad,wheat,190759,Haryana
Fatehabad,yams,0,Haryana
Fatehgarh Sahib,arabica coffee,0,Punjab
Fatehgarh Sahib,banana,0,Punjab
Fatehgarh Sahib,barley,187.000001907349,Punjab
Fatehgarh Sahib,bean,221.000000953674,Punjab
Fatehgarh Sahib,cassava,0,Punjab
Fatehgarh Sahib,chickpea,42.4999992847443,Punjab
Fatehgarh Sahib,coconut,0,Punjab
Fatehgarh Sahib,cocoa,0,Punjab
Fatehgarh Sahib,cotton,18909.3999633789,Punjab
Fatehgarh Sahib,cowpea,0,Punjab
Fatehgarh Sahib,groundnut,53,Punjab
Fatehgarh Sahib,lentil,13.3000000715256,Punjab
Fatehgarh Sahib,maize,2140.39999389648,Punjab
Fatehgarh Sahib,other cereals,0,Punjab
Fatehgarh Sahib,other fibre crops,0,Punjab
Fatehgarh Sahib,oilpalm,0,Punjab
Fatehgarh Sahib,other oil crops,14.5999999046326,Punjab
Fatehgarh Sahib,other pulses,30.9999997615814,Punjab
Fatehgarh Sahib,other roots,0,Punjab
Fatehgarh Sahib,pigeonpea,71.4000005722046,Punjab
Fatehgarh Sahib,plantain,0,Punjab
Fatehgarh Sahib,pearl millet,123.799999713898,Punjab
Fatehgarh Sahib,potato,1678.19998168945,Punjab
Fatehgarh Sahib,rapeseed,492.899993896484,Punjab
Fatehgarh Sahib,robusta coffee,0,Punjab
Fatehgarh Sahib,rice,71986.0002441406,Punjab
Fatehgarh Sahib,sesameseed,86.5000014305115,Punjab
Fatehgarh Sahib,small millet,0,Punjab
Fatehgarh Sahib,sorghum,0.300000004470348,Punjab
Fatehgarh Sahib,soybean,0,Punjab
Fatehgarh Sahib,sugarbeet,0,Punjab
Fatehgarh Sahib,sugarcane,136.000001430511,Punjab
Fatehgarh Sahib,sunflower,245.499997138977,Punjab
Fatehgarh Sahib,sweet potato,0,Punjab
Fatehgarh Sahib,tea,0,Punjab
Fatehgarh Sahib,temperate fruit,0,Punjab
Fatehgarh Sahib,tobacco,0,Punjab
Fatehgarh Sahib,tropical fruit,0,Punjab
Fatehgarh Sahib,vegetables,15659.9999389648,Punjab
Fatehgarh Sahib,wheat,59109.9992675781,Punjab
Fatehgarh Sahib,yams,0,Punjab
Fatehpur,arabica coffee,0,Uttar Pradesh
Fatehpur,banana,210.099995136261,Uttar Pradesh
Fatehpur,barley,4625.90002965927,Uttar Pradesh
Fatehpur,bean,8653.79997253418,Uttar Pradesh
Fatehpur,cassava,0,Uttar Pradesh
Fatehpur,chickpea,49637.5998535156,Uttar Pradesh
Fatehpur,coconut,0,Uttar Pradesh
Fatehpur,cocoa,0,Uttar Pradesh
Fatehpur,cotton,0,Uttar Pradesh
Fatehpur,cowpea,0,Uttar Pradesh
Fatehpur,groundnut,256.500000596046,Uttar Pradesh
Fatehpur,lentil,1780.19998931885,Uttar Pradesh
Fatehpur,maize,669.999987646937,Uttar Pradesh
Fatehpur,other cereals,0,Uttar Pradesh
Fatehpur,other fibre crops,42.0000001341105,Uttar Pradesh
Fatehpur,oilpalm,0,Uttar Pradesh
Fatehpur,other oil crops,396.199999429286,Uttar Pradesh
Fatehpur,other pulses,5572.60001373291,Uttar Pradesh
Fatehpur,other roots,0,Uttar Pradesh
Fatehpur,pigeonpea,18351.1000518799,Uttar Pradesh
Fatehpur,plantain,0,Uttar Pradesh
Fatehpur,pearl millet,7598.29998779297,Uttar Pradesh
Fatehpur,potato,7951.30000305176,Uttar Pradesh
Fatehpur,rapeseed,16508.7999572754,Uttar Pradesh
Fatehpur,robusta coffee,0,Uttar Pradesh
Fatehpur,rice,62922.2001037598,Uttar Pradesh
Fatehpur,sesameseed,6628.79997253418,Uttar Pradesh
Fatehpur,small millet,2.60000002384186,Uttar Pradesh
Fatehpur,sorghum,9470.39999389648,Uttar Pradesh
Fatehpur,soybean,250.3999992311,Uttar Pradesh
Fatehpur,sugarbeet,0,Uttar Pradesh
Fatehpur,sugarcane,5914.79997444153,Uttar Pradesh
Fatehpur,sunflower,7.50000011920929,Uttar Pradesh
Fatehpur,sweet potato,416.20000076294,Uttar Pradesh
Fatehpur,tea,0,Uttar Pradesh
Fatehpur,temperate fruit,0,Uttar Pradesh
Fatehpur,tobacco,12.5000003427267,Uttar Pradesh
Fatehpur,tropical fruit,638.399989128113,Uttar Pradesh
Fatehpur,vegetables,5863.70000076294,Uttar Pradesh
Fatehpur,wheat,159873.300231934,Uttar Pradesh
Fatehpur,yams,0,Uttar Pradesh
Fazilka,arabica coffee,0,Punjab
Fazilka,banana,0,Punjab
Fazilka,barley,452.000001907349,Punjab
Fazilka,bean,869.999996185303,Punjab
Fazilka,cassava,0,Punjab
Fazilka,chickpea,695.199999570847,Punjab
Fazilka,coconut,0,Punjab
Fazilka,cocoa,0,Punjab
Fazilka,cotton,37876.3996582106,Punjab
Fazilka,cowpea,0,Punjab
Fazilka,groundnut,117.5,Punjab
Fazilka,lentil,31.6999999880791,Punjab
Fazilka,maize,10205.2000370026,Punjab
Fazilka,other cereals,0,Punjab
Fazilka,other fibre crops,0,Punjab
Fazilka,oilpalm,0,Punjab
Fazilka,other oil crops,164.299999237061,Punjab
Fazilka,other pulses,666.500013053417,Punjab
Fazilka,other roots,0,Punjab
Fazilka,pigeonpea,297.499999284744,Punjab
Fazilka,plantain,0,Punjab
Fazilka,pearl millet,473.10000038147,Punjab
Fazilka,potato,260.100003242493,Punjab
Fazilka,rapeseed,2225.50001603365,Punjab
Fazilka,robusta coffee,0,Punjab
Fazilka,rice,156600.596386731,Punjab
Fazilka,sesameseed,699.800005435944,Punjab
Fazilka,small millet,0,Punjab
Fazilka,sorghum,10.4000000730157,Punjab
Fazilka,soybean,0,Punjab
Fazilka,sugarbeet,0,Punjab
Fazilka,sugarcane,370.399999834597,Punjab
Fazilka,sunflower,70.5999989509583,Punjab
Fazilka,sweet potato,0,Punjab
Fazilka,tea,0,Punjab
Fazilka,temperate fruit,0,Punjab
Fazilka,tobacco,0,Punjab
Fazilka,tropical fruit,208.200002670288,Punjab
Fazilka,vegetables,18227.4000701904,Punjab
Fazilka,wheat,111250.200073242,Punjab
Fazilka,yams,0,Punjab
Firozabad,arabica coffee,0,Uttar Pradesh
Firozabad,banana,5.49999982118607,Uttar Pradesh
Firozabad,barley,7059.49997788668,Uttar Pradesh
Firozabad,bean,3461.30000686646,Uttar Pradesh
Firozabad,cassava,0,Uttar Pradesh
Firozabad,chickpea,487.599998474121,Uttar Pradesh
Firozabad,coconut,0,Uttar Pradesh
Firozabad,cocoa,0,Uttar Pradesh
Firozabad,cotton,13.2000001296401,Uttar Pradesh
Firozabad,cowpea,0,Uttar Pradesh
Firozabad,groundnut,55.0000002235174,Uttar Pradesh
Firozabad,lentil,70.1999997794628,Uttar Pradesh
Firozabad,maize,11792.1999816895,Uttar Pradesh
Firozabad,other cereals,0,Uttar Pradesh
Firozabad,other fibre crops,12.3999999910593,Uttar Pradesh
Firozabad,oilpalm,0,Uttar Pradesh
Firozabad,other oil crops,484.899993896484,Uttar Pradesh
Firozabad,other pulses,990.900004386902,Uttar Pradesh
Firozabad,other roots,0,Uttar Pradesh
Firozabad,pigeonpea,1203.70000839233,Uttar Pradesh
Firozabad,plantain,0,Uttar Pradesh
Firozabad,pearl millet,49149.9999084473,Uttar Pradesh
Firozabad,potato,45116.6001243591,Uttar Pradesh
Firozabad,rapeseed,11301.5000762939,Uttar Pradesh
Firozabad,robusta coffee,0,Uttar Pradesh
Firozabad,rice,19475.0999755859,Uttar Pradesh
Firozabad,sesameseed,1424.79999041557,Uttar Pradesh
Firozabad,small millet,0,Uttar Pradesh
Firozabad,sorghum,67.2999992370606,Uttar Pradesh
Firozabad,soybean,0,Uttar Pradesh
Firozabad,sugarbeet,0,Uttar Pradesh
Firozabad,sugarcane,164.199999213219,Uttar Pradesh
Firozabad,sunflower,71.7999995350838,Uttar Pradesh
Firozabad,sweet potato,350.999999523163,Uttar Pradesh
Firozabad,tea,0,Uttar Pradesh
Firozabad,temperate fruit,0,Uttar Pradesh
Firozabad,tobacco,0,Uttar Pradesh
Firozabad,tropical fruit,403.199993133545,Uttar Pradesh
Firozabad,vegetables,12241.1999664307,Uttar Pradesh
Firozabad,wheat,103960.500183105,Uttar Pradesh
Firozabad,yams,0,Uttar Pradesh
Firozpur,arabica coffee,0,Punjab
Firozpur,banana,0.100000001490116,Punjab
Firozpur,barley,969.199999809265,Punjab
Firozpur,bean,1000.90000152588,Punjab
Firozpur,cassava,0,Punjab
Firozpur,chickpea,212.599999904633,Punjab
Firozpur,coconut,0,Punjab
Firozpur,cocoa,0,Punjab
Firozpur,cotton,24370.4999752045,Punjab
Firozpur,cowpea,0,Punjab
Firozpur,groundnut,115.39999961853,Punjab
Firozpur,lentil,67.9000000953674,Punjab
Firozpur,maize,9803.20001526177,Punjab
Firozpur,other cereals,0,Punjab
Firozpur,other fibre crops,0,Punjab
Firozpur,oilpalm,0,Punjab
Firozpur,other oil crops,76.7000005245209,Punjab
Firozpur,other pulses,156.100000143051,Punjab
Firozpur,other roots,0,Punjab
Firozpur,pigeonpea,295.10000038147,Punjab
Firozpur,plantain,0,Punjab
Firozpur,pearl millet,375,Punjab
Firozpur,potato,5091.29996949434,Punjab
Firozpur,rapeseed,2093.80000686646,Punjab
Firozpur,robusta coffee,0,Punjab
Firozpur,rice,114149.999755859,Punjab
Firozpur,sesameseed,368.099997997284,Punjab
Firozpur,small millet,0,Punjab
Firozpur,sorghum,8.3000001013279,Punjab
Firozpur,soybean,0,Punjab
Firozpur,sugarbeet,0,Punjab
Firozpur,sugarcane,465.900007009506,Punjab
Firozpur,sunflower,580.799995422363,Punjab
Firozpur,sweet potato,0,Punjab
Firozpur,tea,0,Punjab
